TIME,CH0,CH1,
21:51:52:044,-80.699997,-100.000000,
21:51:52,0.000001,0.000000,
21:52:02:092,-80.699997,-100.000000,
21:52:02,0.000001,0.000000,
21:52:12:093,-80.699997,-100.000000,
21:52:12,0.000001,0.000000,
21:52:21:946,-80.600006,-100.000000,
21:52:22,0.000001,0.000000,
21:52:31:992,-80.600006,-100.000000,
21:52:32,0.000001,0.000000,
21:52:41:997,-80.600006,-100.000000,
21:52:42,0.000001,0.000000,
21:52:52:151,-80.600006,-100.000000,
21:52:52,0.000001,0.000000,
21:53:02:044,-80.600006,-100.000000,
21:53:02,0.000001,0.000000,
21:53:12:199,-80.600006,-100.000000,
21:53:12,0.000001,0.000000,
21:53:21:993,-80.600006,-100.000000,
21:53:22,0.000001,0.000000,
21:53:31:993,-80.600006,-100.000000,
21:53:32,0.000001,0.000000,
21:53:41:998,-80.600006,-100.000000,
21:53:42,0.000001,0.000000,
21:53:51:992,-80.600006,-100.000000,
21:53:52,0.000001,0.000000,
21:54:02:043,-80.600006,-100.000000,
21:54:02,0.000001,0.000000,
21:54:12:049,-80.600006,-100.000000,
21:54:12,0.000001,0.000000,
21:54:22:101,-80.600006,-100.000000,
21:54:22,0.000001,0.000000,
21:54:32:147,-80.600006,-100.000000,
21:54:32,0.000001,0.000000,
21:54:41:991,-80.600006,-100.000000,
21:54:42,0.000001,0.000000,
21:54:51:998,-80.600006,-100.000000,
21:54:52,0.000001,0.000000,
21:55:02:046,-80.600006,-100.000000,
21:55:02,0.000001,0.000000,
21:55:12:041,-80.600006,-100.000000,
21:55:12,0.000001,0.000000,
21:55:22:051,-80.600006,-100.000000,
21:55:22,0.000001,0.000000,
21:55:32:202,-80.600006,-100.000000,
21:55:32,0.000001,0.000000,
21:55:42:098,-80.600006,-100.000000,
21:55:42,0.000001,0.000000,
21:55:52:095,-80.600006,-100.000000,
21:55:52,0.000001,0.000000,
21:56:01:999,-80.600006,-100.000000,
21:56:02,0.000001,0.000000,
21:56:11:993,-80.500000,-100.000000,
21:56:12,0.000001,0.000000,
21:56:22:050,-80.500000,-100.000000,
21:56:22,0.000001,0.000000,
21:56:32:201,-80.500000,-100.000000,
21:56:32,0.000001,0.000000,
21:56:42:095,-80.600006,-100.000000,
21:56:42,0.000001,0.000000,
21:56:51:940,-80.500000,-100.000000,
21:56:52,0.000001,0.000000,
21:57:02:098,-80.500000,-100.000000,
21:57:02,0.000001,0.000000,
21:57:11:943,-80.500000,-100.000000,
21:57:12,0.000001,0.000000,
21:57:21:991,-80.500000,-100.000000,
21:57:22,0.000001,0.000000,
21:57:32:100,-80.500000,-100.000000,
21:57:32,0.000001,0.000000,
21:57:41:995,-80.500000,-100.000000,
21:57:42,0.000001,0.000000,
21:57:51:991,-80.500000,-100.000000,
21:57:52,0.000001,0.000000,
21:58:01:997,-80.500000,-100.000000,
21:58:02,0.000001,0.000000,
21:58:12:041,-80.500000,-100.000000,
21:58:12,0.000001,0.000000,
21:58:22:042,-80.400002,-100.000000,
21:58:22,0.000001,0.000000,
21:58:32:047,-80.500000,-100.000000,
21:58:32,0.000001,0.000000,
21:58:42:095,-80.500000,-100.000000,
21:58:42,0.000001,0.000000,
21:58:52:252,-80.500000,-100.000000,
21:58:52,0.000001,0.000000,
21:59:01:997,-80.500000,-100.000000,
21:59:02,0.000001,0.000000,
21:59:11:995,-80.400002,-100.000000,
21:59:12,0.000001,0.000000,
21:59:22:046,-80.500000,-100.000000,
21:59:22,0.000001,0.000000,
21:59:32:043,-80.400002,-100.000000,
21:59:32,0.000001,0.000000,
21:59:42:092,-80.400002,-100.000000,
21:59:42,0.000001,0.000000,
21:59:52:150,-80.400002,-100.000000,
21:59:52,0.000001,0.000000,
22:00:01:998,-80.400002,-100.000000,
22:00:02,0.000001,0.000000,
22:00:12:145,-80.400002,-100.000000,
22:00:12,0.000001,0.000000,
22:00:21:999,-80.400002,-100.000000,
22:00:22,0.000001,0.000000,
22:00:31:995,-80.400002,-100.000000,
22:00:32,0.000001,0.000000,
22:00:41:943,-80.400002,-100.000000,
22:00:42,0.000001,0.000000,
22:00:52:148,-80.400002,-100.000000,
22:00:52,0.000001,0.000000,
22:01:01:993,-80.400002,-100.000000,
22:01:02,0.000001,0.000000,
22:01:11:991,-80.400002,-100.000000,
22:01:12,0.000001,0.000000,
22:01:22:011,-80.400002,-100.000000,
22:01:22,0.000001,0.000000,
22:01:31:996,-80.400002,-100.000000,
22:01:32,0.000001,0.000000,
22:01:41:993,-80.400002,-100.000000,
22:01:42,0.000001,0.000000,
22:01:51:992,-80.400002,-100.000000,
22:01:52,0.000001,0.000000,
22:02:01:998,-80.400002,-100.000000,
22:02:02,0.000001,0.000000,
22:02:11:993,-80.400002,-100.000000,
22:02:12,0.000001,0.000000,
22:02:21:992,-80.400002,-100.000000,
22:02:22,0.000001,0.000000,
22:02:31:998,-80.299995,-100.000000,
22:02:32,0.000001,0.000000,
22:02:41:997,-80.299995,-100.000000,
22:02:42,0.000001,0.000000,
22:02:52:148,-80.299995,-100.000000,
22:02:52,0.000001,0.000000,
22:03:01:991,-80.299995,-100.000000,
22:03:02,0.000001,0.000000,
22:03:12:150,-80.299995,-100.000000,
22:03:12,0.000001,0.000000,
22:03:21:992,-80.299995,-100.000000,
22:03:22,0.000001,0.000000,
22:03:32:198,-80.299995,-100.000000,
22:03:32,0.000001,0.000000,
22:03:42:047,-80.299995,-100.000000,
22:03:42,0.000001,0.000000,
22:03:52:045,-80.299995,-100.000000,
22:03:52,0.000001,0.000000,
22:04:02:100,-80.299995,-100.000000,
22:04:02,0.000001,0.000000,
22:04:12:200,-80.299995,-100.000000,
22:04:12,0.000001,0.000000,
22:04:22:095,-80.299995,-100.000000,
22:04:22,0.000001,0.000000,
22:04:31:944,-80.299995,-100.000000,
22:04:32,0.000001,0.000000,
22:04:42:093,-80.299995,-100.000000,
22:04:42,0.000001,0.000000,
22:04:51:990,-80.299995,-100.000000,
22:04:52,0.000001,0.000000,
22:05:01:997,-80.299995,-100.000000,
22:05:02,0.000001,0.000000,
22:05:12:097,-80.299995,-100.000000,
22:05:12,0.000001,0.000000,
22:05:21:993,-80.299995,-100.000000,
22:05:22,0.000001,0.000000,
22:05:32:150,-80.299995,-100.000000,
22:05:32,0.000001,0.000000,
22:05:41:995,-80.299995,-100.000000,
22:05:42,0.000001,0.000000,
22:05:51:993,-80.299995,-100.000000,
22:05:52,0.000001,0.000000,
22:06:01:994,-80.200005,-100.000000,
22:06:02,0.000001,0.000000,
22:06:11:999,-80.200005,-100.000000,
22:06:12,0.000001,0.000000,
22:06:22:050,-80.200005,-100.000000,
22:06:22,0.000001,0.000000,
22:06:32:095,-80.200005,-100.000000,
22:06:32,0.000001,0.000000,
22:06:41:992,-80.200005,-100.000000,
22:06:42,0.000001,0.000000,
22:06:51:996,-80.200005,-100.000000,
22:06:52,0.000001,0.000000,
22:07:02:098,-80.200005,-100.000000,
22:07:02,0.000001,0.000000,
22:07:11:991,-80.200005,-100.000000,
22:07:12,0.000001,0.000000,
22:07:22:051,-80.200005,-100.000000,
22:07:22,0.000002,0.000000,
22:07:32:252,-80.200005,-100.000000,
22:07:32,0.000002,0.000000,
22:07:41:992,-80.200005,-100.000000,
22:07:42,0.000002,0.000000,
22:07:52:203,-80.200005,-100.000000,
22:07:52,0.000002,0.000000,
22:08:02:048,-80.200005,-100.000000,
22:08:02,0.000002,0.000000,
22:08:12:202,-80.200005,-100.000000,
22:08:12,0.000002,0.000000,
22:08:22:150,-80.200005,-100.000000,
22:08:22,0.000002,0.000000,
22:08:32:147,-80.200005,-100.000000,
22:08:32,0.000002,0.000000,
22:08:41:996,-80.200005,-100.000000,
22:08:42,0.000002,0.000000,
22:08:51:990,-80.100006,-100.000000,
22:08:52,0.000002,0.000000,
22:09:02:045,-80.100006,-100.000000,
22:09:02,0.000002,0.000000,
22:09:12:099,-80.100006,-100.000000,
22:09:12,0.000002,0.000000,
22:09:22:114,-80.100006,-100.000000,
22:09:22,0.000002,0.000000,
22:09:31:991,-80.100006,-100.000000,
22:09:32,0.000002,0.000000,
22:09:41:991,-80.100006,-100.000000,
22:09:42,0.000002,0.000000,
22:09:52:049,-80.100006,-100.000000,
22:09:52,0.000002,0.000000,
22:10:02:046,-80.100006,-100.000000,
22:10:02,0.000002,0.000000,
22:10:12:198,-80.100006,-100.000000,
22:10:12,0.000002,0.000000,
22:10:22:099,-80.100006,-100.000000,
22:10:22,0.000003,0.000000,
22:10:32:097,-80.100006,-100.000000,
22:10:32,0.000003,0.000000,
22:10:42:044,-80.100006,-100.000000,
22:10:42,0.000003,0.000000,
22:10:51:990,-80.100006,-100.000000,
22:10:52,0.000003,0.000000,
22:11:01:997,-80.100006,-100.000000,
22:11:02,0.000003,0.000000,
22:11:12:043,-80.000000,-100.000000,
22:11:12,0.000003,0.000000,
22:11:22:098,-80.000000,-100.000000,
22:11:22,0.000003,0.000000,
22:11:32:047,-80.000000,-100.000000,
22:11:32,0.000003,0.000000,
22:11:42:100,-80.000000,-100.000000,
22:11:42,0.000003,0.000000,
22:11:51:991,-80.100006,-100.000000,
22:11:52,0.000003,0.000000,
22:12:01:998,-80.000000,-100.000000,
22:12:02,0.000004,0.000000,
22:12:11:994,-80.000000,-100.000000,
22:12:12,0.000004,0.000000,
22:12:21:998,-80.000000,-100.000000,
22:12:22,0.000004,0.000000,
22:12:32:197,-80.000000,-100.000000,
22:12:32,0.000004,0.000000,
22:12:42:050,-80.000000,-100.000000,
22:12:42,0.000004,0.000000,
22:12:52:101,-80.000000,-100.000000,
22:12:52,0.000004,0.000000,
22:13:01:993,-80.000000,-100.000000,
22:13:02,0.000005,0.000000,
22:13:12:042,-80.000000,-100.000000,
22:13:12,0.000005,0.000000,
22:13:22:046,-80.000000,-100.000000,
22:13:22,0.000005,0.000000,
22:13:32:097,-80.000000,-100.000000,
22:13:32,0.000005,0.000000,
22:13:42:045,-80.000000,-100.000000,
22:13:42,0.000005,0.000000,
22:13:52:044,-80.000000,-100.000000,
22:13:52,0.000005,0.000000,
22:14:02:047,-80.000000,-100.000000,
22:14:02,0.000006,0.000000,
22:14:11:944,-80.000000,-100.000000,
22:14:12,0.000006,0.000000,
22:14:22:099,-80.000000,-100.000000,
22:14:22,0.000006,0.000000,
22:14:31:943,-80.000000,-100.000000,
22:14:32,0.000006,0.000000,
22:14:41:994,-79.899994,-100.000000,
22:14:42,0.000006,0.000000,
22:14:52:042,-79.899994,-100.000000,
22:14:52,0.000006,0.000000,
22:15:02:093,-79.899994,-100.000000,
22:15:02,0.000006,0.000000,
22:15:12:103,-79.899994,-100.000000,
22:15:12,0.000006,0.000000,
22:15:21:996,-79.899994,-100.000000,
22:15:22,0.000007,0.000000,
22:15:32:046,-79.899994,-100.000000,
22:15:32,0.000007,0.000000,
22:15:41:992,-79.899994,-100.000000,
22:15:42,0.000007,0.000000,
22:15:52:045,-79.899994,-100.000000,
22:15:52,0.000008,0.000000,
22:16:02:044,-79.899994,-100.000000,
22:16:02,0.000008,0.000000,
22:16:12:097,-79.899994,-100.000000,
22:16:12,0.000008,0.000000,
22:16:21:991,-79.899994,-100.000000,
22:16:22,0.000008,0.000000,
22:16:32:097,-79.899994,-100.000000,
22:16:32,0.000008,0.000000,
22:16:41:994,-79.899994,-100.000000,
22:16:42,0.000008,0.000000,
22:16:51:991,-79.800003,-100.000000,
22:16:52,0.000009,0.000000,
22:17:02:044,-79.800003,-100.000000,
22:17:02,0.000009,0.000000,
22:17:12:094,-79.800003,-100.000000,
22:17:12,0.000009,0.000000,
22:17:22:020,-79.800003,-100.000000,
22:17:22,0.000009,0.000000,
22:17:32:202,-79.800003,-100.000000,
22:17:32,0.000011,0.000000,
22:17:42:092,-79.800003,-100.000000,
22:17:42,0.000010,0.000000,
22:17:51:991,-79.800003,-100.000000,
22:17:52,0.000009,0.000000,
22:18:02:046,-79.800003,-100.000000,
22:18:02,0.000010,0.000000,
22:18:11:943,-79.800003,-100.000000,
22:18:12,0.000010,0.000000,
22:18:22:042,-79.800003,-100.000000,
22:18:22,0.000009,0.000000,
22:18:32:201,-79.800003,-100.000000,
22:18:32,0.000008,0.000000,
22:18:41:994,-79.800003,-100.000000,
22:18:42,0.000005,0.000000,
22:18:52:203,-79.800003,-100.000000,
22:18:52,0.000004,0.000000,
22:19:01:994,-79.800003,-100.000000,
22:19:02,0.000003,0.000000,
22:19:11:991,-79.800003,-100.000000,
22:19:12,0.000003,0.000000,
22:19:22:094,-79.800003,-100.000000,
22:19:22,0.000003,0.000000,
22:19:31:940,-79.800003,-100.000000,
22:19:32,0.000003,0.000000,
22:19:41:994,-79.699997,-100.000000,
22:19:42,0.000003,0.000000,
22:19:52:092,-79.699997,-100.000000,
22:19:52,0.000002,0.000000,
22:20:02:101,-79.699997,-100.000000,
22:20:02,0.000002,0.000000,
22:20:12:197,-79.699997,-100.000000,
22:20:12,0.000002,0.000000,
22:20:22:094,-79.699997,-100.000000,
22:20:22,0.000002,0.000000,
22:20:32:143,-79.699997,-100.000000,
22:20:32,0.000002,0.000000,
22:20:42:049,-79.699997,-100.000000,
22:20:42,0.000002,0.000000,
22:20:52:100,-79.699997,-100.000000,
22:20:52,0.000002,0.000000,
22:21:02:043,-79.699997,-100.000000,
22:21:02,0.000002,0.000000,
22:21:12:246,-79.699997,-100.000000,
22:21:12,0.000002,0.000000,
22:21:22:005,-79.699997,-100.000000,
22:21:22,0.000002,0.000000,
22:21:32:250,-79.699997,-100.000000,
22:21:32,0.000002,0.000000,
22:21:42:050,-79.699997,-100.000000,
22:21:42,0.000002,0.000000,
22:21:52:111,-79.699997,-100.000000,
22:21:52,0.000002,0.000000,
22:22:01:997,-79.699997,-100.000000,
22:22:02,0.000002,0.000000,
22:22:12:041,-79.699997,-100.000000,
22:22:12,0.000002,0.000000,
22:22:22:048,-79.699997,-100.000000,
22:22:22,0.000002,0.000000,
22:22:32:151,-79.599998,-100.000000,
22:22:32,0.000002,0.000000,
22:22:42:041,-79.599998,-100.000000,
22:22:42,0.000002,0.000000,
22:22:52:209,-79.699997,-100.000000,
22:22:52,0.000002,0.000000,
22:23:01:998,-79.599998,-100.000000,
22:23:02,0.000002,0.000000,
22:23:12:151,-79.599998,-100.000000,
22:23:12,0.000002,0.000000,
22:23:21:997,-79.599998,-100.000000,
22:23:22,0.000002,0.000000,
22:23:32:200,-79.599998,-100.000000,
22:23:32,0.000002,0.000000,
22:23:41:994,-79.599998,-100.000000,
22:23:42,0.000002,0.000000,
22:23:52:207,-79.599998,-100.000000,
22:23:52,0.000002,0.000000,
22:24:02:098,-79.599998,-100.000000,
22:24:02,0.000002,0.000000,
22:24:12:096,-79.599998,-100.000000,
22:24:12,0.000002,0.000000,
22:24:22:043,-79.599998,-100.000000,
22:24:22,0.000002,0.000000,
22:24:31:942,-79.599998,-100.000000,
22:24:32,0.000002,0.000000,
22:24:41:994,-79.599998,-100.000000,
22:24:42,0.000002,0.000000,
22:24:52:001,-79.599998,-100.000000,
22:24:52,0.000002,0.000000,
22:25:02:041,-79.500000,-100.000000,
22:25:02,0.000002,0.000000,
22:25:12:046,-79.500000,-100.000000,
22:25:12,0.000002,0.000000,
22:25:21:954,-79.500000,-100.000000,
22:25:22,0.000002,0.000000,
22:25:32:041,-79.500000,-100.000000,
22:25:32,0.000002,0.000000,
22:25:42:000,-79.500000,-100.000000,
22:25:42,0.000002,0.000000,
22:25:52:100,-79.500000,-100.000000,
22:25:52,0.000002,0.000000,
22:26:02:041,-79.500000,-100.000000,
22:26:02,0.000002,0.000000,
22:26:12:043,-79.500000,-100.000000,
22:26:12,0.000002,0.000000,
22:26:22:107,-79.500000,-100.000000,
22:26:22,0.000002,0.000000,
22:26:31:994,-79.500000,-100.000000,
22:26:32,0.000002,0.000000,
22:26:42:044,-79.500000,-100.000000,
22:26:42,0.000002,0.000000,
22:26:52:249,-79.500000,-100.000000,
22:26:52,0.000002,0.000000,
22:27:01:998,-79.500000,-100.000000,
22:27:02,0.000002,0.000000,
22:27:12:048,-79.500000,-100.000000,
22:27:12,0.000002,0.000000,
22:27:22:108,-79.500000,-100.000000,
22:27:22,0.000002,0.000000,
22:27:32:044,-79.500000,-100.000000,
22:27:32,0.000002,0.000000,
22:27:42:047,-79.500000,-100.000000,
22:27:42,0.000002,0.000000,
22:27:52:207,-79.500000,-100.000000,
22:27:52,0.000002,0.000000,
22:28:02:043,-79.500000,-100.000000,
22:28:02,0.000002,0.000000,
22:28:12:197,-79.400002,-100.000000,
22:28:12,0.000002,0.000000,
22:28:22:044,-79.400002,-100.000000,
22:28:22,0.000002,0.000000,
22:28:31:994,-79.400002,-100.000000,
22:28:32,0.000002,0.000000,
22:28:42:049,-79.400002,-100.000000,
22:28:42,0.000002,0.000000,
22:28:52:097,-79.400002,-100.000000,
22:28:52,0.000002,0.000000,
22:29:01:993,-79.400002,-100.000000,
22:29:02,0.000002,0.000000,
22:29:12:097,-79.400002,-100.000000,
22:29:12,0.000002,0.000000,
22:29:22:001,-79.400002,-100.000000,
22:29:22,0.000002,0.000000,
22:29:32:145,-79.400002,-100.000000,
22:29:32,0.000002,0.000000,
22:29:42:043,-79.400002,-100.000000,
22:29:42,0.000002,0.000000,
22:29:52:100,-79.400002,-100.000000,
22:29:52,0.000002,0.000000,
22:30:01:993,-79.400002,-100.000000,
22:30:02,0.000002,0.000000,
22:30:11:991,-79.400002,-100.000000,
22:30:12,0.000002,0.000000,
22:30:22:050,-79.400002,-100.000000,
22:30:22,0.000002,0.000000,
22:30:32:151,-79.400002,-100.000000,
22:30:32,0.000002,0.000000,
22:30:42:044,-79.400002,-100.000000,
22:30:42,0.000002,0.000000,
22:30:52:202,-79.400002,-100.000000,
22:30:52,0.000002,0.000000,
22:31:01:990,-79.400002,-100.000000,
22:31:02,0.000002,0.000000,
22:31:12:200,-79.400002,-100.000000,
22:31:12,0.000002,0.000000,
22:31:22:105,-79.300003,-100.000000,
22:31:22,0.000002,0.000000,
22:31:31:994,-79.300003,-100.000000,
22:31:32,0.000002,0.000000,
22:31:42:041,-79.300003,-100.000000,
22:31:42,0.000002,0.000000,
22:31:52:099,-79.300003,-100.000000,
22:31:52,0.000002,0.000000,
22:32:01:999,-79.300003,-100.000000,
22:32:02,0.000002,0.000000,
22:32:12:047,-79.300003,-100.000000,
22:32:12,0.000002,0.000000,
22:32:21:960,-79.300003,-100.000000,
22:32:22,0.000002,0.000000,
22:32:32:148,-79.300003,-100.000000,
22:32:32,0.000002,0.000000,
22:32:42:000,-79.300003,-100.000000,
22:32:42,0.000002,0.000000,
22:32:52:158,-79.199997,-100.000000,
22:32:52,0.000002,0.000000,
22:33:02:043,-79.300003,-100.000000,
22:33:02,0.000002,0.000000,
22:33:12:044,-79.300003,-100.000000,
22:33:12,0.000002,0.000000,
22:33:22:002,-79.300003,-100.000000,
22:33:22,0.000002,0.000000,
22:33:32:120,-79.199997,-100.000000,
22:33:32,0.000002,0.000000,
22:33:42:000,-79.300003,-100.000000,
22:33:42,0.000002,0.000000,
22:33:51:993,-79.199997,-100.000000,
22:33:52,0.000002,0.000000,
22:34:01:998,-79.199997,-100.000000,
22:34:02,0.000002,0.000000,
22:34:12:042,-79.199997,-100.000000,
22:34:12,0.000002,0.000000,
22:34:22:111,-79.199997,-100.000000,
22:34:22,0.000002,0.000000,
22:34:32:151,-79.199997,-100.000000,
22:34:32,0.000002,0.000000,
22:34:42:095,-79.199997,-100.000000,
22:34:42,0.000002,0.000000,
22:34:51:995,-79.199997,-100.000000,
22:34:52,0.000002,0.000000,
22:35:01:998,-79.199997,-100.000000,
22:35:02,0.000002,0.000000,
22:35:12:048,-79.199997,-100.000000,
22:35:12,0.000002,0.000000,
22:35:22:093,-79.199997,-100.000000,
22:35:22,0.000002,0.000000,
22:35:31:993,-79.199997,-100.000000,
22:35:32,0.000002,0.000000,
22:35:41:993,-79.199997,-100.000000,
22:35:42,0.000002,0.000000,
22:35:51:992,-79.199997,-100.000000,
22:35:52,0.000002,0.000000,
22:36:02:049,-79.199997,-100.000000,
22:36:02,0.000002,0.000000,
22:36:12:247,-79.099998,-100.000000,
22:36:12,0.000002,0.000000,
22:36:21:996,-79.099998,-100.000000,
22:36:22,0.000002,0.000000,
22:36:32:044,-79.099998,-100.000000,
22:36:32,0.000002,0.000000,
22:36:42:093,-79.099998,-100.000000,
22:36:42,0.000002,0.000000,
22:36:51:996,-79.099998,-100.000000,
22:36:52,0.000002,0.000000,
22:37:02:046,-79.099998,-100.000000,
22:37:02,0.000002,0.000000,
22:37:12:097,-79.099998,-100.000000,
22:37:12,0.000002,0.000000,
22:37:22:000,-79.099998,-100.000000,
22:37:22,0.000002,0.000000,
22:37:32:194,-79.099998,-100.000000,
22:37:32,0.000002,0.000000,
22:37:41:992,-79.099998,-100.000000,
22:37:42,0.000002,0.000000,
22:37:51:992,-79.099998,-100.000000,
22:37:52,0.000002,0.000000,
22:38:02:041,-79.099998,-100.000000,
22:38:02,0.000002,0.000000,
22:38:11:948,-79.099998,-100.000000,
22:38:12,0.000002,0.000000,
22:38:22:000,-79.099998,-100.000000,
22:38:22,0.000002,0.000000,
22:38:32:253,-79.099998,-100.000000,
22:38:32,0.000002,0.000000,
22:38:41:995,-79.099998,-100.000000,
22:38:42,0.000002,0.000000,
22:38:52:201,-79.099998,-100.000000,
22:38:52,0.000002,0.000000,
22:39:01:999,-79.000000,-100.000000,
22:39:02,0.000002,0.000000,
22:39:12:044,-79.000000,-100.000000,
22:39:12,0.000002,0.000000,
22:39:21:942,-79.000000,-100.000000,
22:39:22,0.000002,0.000000,
22:39:31:995,-79.000000,-100.000000,
22:39:32,0.000002,0.000000,
22:39:42:049,-79.000000,-100.000000,
22:39:42,0.000002,0.000000,
22:39:52:044,-79.000000,-100.000000,
22:39:52,0.000002,0.000000,
22:40:01:996,-79.000000,-100.000000,
22:40:02,0.000002,0.000000,
22:40:12:042,-79.000000,-100.000000,
22:40:12,0.000002,0.000000,
22:40:22:063,-79.000000,-100.000000,
22:40:22,0.000002,0.000000,
22:40:32:101,-79.000000,-100.000000,
22:40:32,0.000002,0.000000,
22:40:42:045,-79.000000,-100.000000,
22:40:42,0.000002,0.000000,
22:40:52:203,-79.000000,-100.000000,
22:40:52,0.000002,0.000000,
22:41:02:148,-79.000000,-100.000000,
22:41:02,0.000002,0.000000,
22:41:12:151,-79.000000,-100.000000,
22:41:12,0.000002,0.000000,
22:41:22:047,-78.899994,-100.000000,
22:41:22,0.000002,0.000000,
22:41:31:969,-78.899994,-100.000000,
22:41:32,0.000002,0.000000,
22:41:41:992,-78.899994,-100.000000,
22:41:42,0.000002,0.000000,
22:41:51:994,-78.899994,-100.000000,
22:41:52,0.000002,0.000000,
22:42:02:043,-78.899994,-100.000000,
22:42:02,0.000002,0.000000,
22:42:12:048,-79.000000,-100.000000,
22:42:12,0.000002,0.000000,
22:42:22:098,-78.899994,-100.000000,
22:42:22,0.000002,0.000000,
22:42:32:094,-78.899994,-100.000000,
22:42:32,0.000002,0.000000,
22:42:41:994,-78.899994,-100.000000,
22:42:42,0.000002,0.000000,
22:42:52:197,-78.899994,-100.000000,
22:42:52,0.000002,0.000000,
22:43:02:045,-78.899994,-100.000000,
22:43:02,0.000002,0.000000,
22:43:12:098,-78.899994,-100.000000,
22:43:12,0.000002,0.000000,
22:43:21:998,-78.899994,-100.000000,
22:43:22,0.000002,0.000000,
22:43:32:152,-78.899994,-100.000000,
22:43:32,0.000002,0.000000,
22:43:42:097,-78.899994,-100.000000,
22:43:42,0.000002,0.000000,
22:43:51:996,-78.899994,-100.000000,
22:43:52,0.000002,0.000000,
22:44:01:991,-78.899994,-100.000000,
22:44:02,0.000002,0.000000,
22:44:12:000,-78.899994,-100.000000,
22:44:12,0.000002,0.000000,
22:44:22:048,-78.899994,-100.000000,
22:44:22,0.000002,0.000000,
22:44:32:251,-78.899994,-100.000000,
22:44:32,0.000002,0.000000,
22:44:41:996,-78.800003,-100.000000,
22:44:42,0.000002,0.000000,
22:44:51:994,-78.899994,-100.000000,
22:44:52,0.000002,0.000000,
22:45:01:950,-78.800003,-100.000000,
22:45:02,0.000002,0.000000,
22:45:11:942,-78.800003,-100.000000,
22:45:12,0.000002,0.000000,
22:45:22:112,-78.800003,-100.000000,
22:45:22,0.000002,0.000000,
22:45:32:101,-78.800003,-100.000000,
22:45:32,0.000002,0.000000,
22:45:42:000,-78.800003,-100.000000,
22:45:42,0.000002,0.000000,
22:45:52:147,-78.800003,-100.000000,
22:45:52,0.000002,0.000000,
22:46:02:047,-78.800003,-100.000000,
22:46:02,0.000002,0.000000,
22:46:12:046,-78.800003,-100.000000,
22:46:12,0.000002,0.000000,
22:46:22:106,-78.800003,-100.000000,
22:46:22,0.000002,0.000000,
22:46:32:149,-78.800003,-100.000000,
22:46:32,0.000002,0.000000,
22:46:42:041,-78.699997,-100.000000,
22:46:42,0.000002,0.000000,
22:46:52:254,-78.699997,-100.000000,
22:46:52,0.000002,0.000000,
22:47:02:100,-78.699997,-100.000000,
22:47:02,0.000002,0.000000,
22:47:12:144,-78.699997,-100.000000,
22:47:12,0.000002,0.000000,
22:47:21:995,-78.699997,-100.000000,
22:47:22,0.000002,0.000000,
22:47:31:990,-78.699997,-100.000000,
22:47:32,0.000002,0.000000,
22:47:42:042,-78.699997,-100.000000,
22:47:42,0.000002,0.000000,
22:47:52:199,-78.699997,-100.000000,
22:47:52,0.000002,0.000000,
22:48:02:101,-78.699997,-100.000000,
22:48:02,0.000002,0.000000,
22:48:12:152,-78.699997,-100.000000,
22:48:12,0.000002,0.000000,
22:48:22:048,-78.699997,-100.000000,
22:48:22,0.000002,0.000000,
22:48:32:252,-78.699997,-100.000000,
22:48:32,0.000002,0.000000,
22:48:42:092,-78.699997,-100.000000,
22:48:42,0.000002,0.000000,
22:48:51:940,-78.699997,-100.000000,
22:48:52,0.000002,0.000000,
22:49:01:992,-78.699997,-100.000000,
22:49:02,0.000002,0.000000,
22:49:12:202,-78.699997,-100.000000,
22:49:12,0.000002,0.000000,
22:49:21:991,-78.699997,-100.000000,
22:49:22,0.000002,0.000000,
22:49:32:168,-78.600006,-100.000000,
22:49:32,0.000002,0.000000,
22:49:42:050,-78.699997,-100.000000,
22:49:42,0.000002,0.000000,
22:49:52:199,-78.600006,-100.000000,
22:49:52,0.000002,0.000000,
22:50:02:049,-78.600006,-100.000000,
22:50:02,0.000002,0.000000,
22:50:12:145,-78.600006,-100.000000,
22:50:12,0.000002,0.000000,
22:50:21:995,-78.600006,-100.000000,
22:50:22,0.000002,0.000000,
22:50:31:996,-78.600006,-100.000000,
22:50:32,0.000002,0.000000,
22:50:41:999,-78.600006,-100.000000,
22:50:42,0.000002,0.000000,
22:50:51:991,-78.600006,-100.000000,
22:50:52,0.000002,0.000000,
22:51:02:048,-78.600006,-100.000000,
22:51:02,0.000002,0.000000,
22:51:12:041,-78.600006,-100.000000,
22:51:12,0.000002,0.000000,
22:51:22:092,-78.600006,-100.000000,
22:51:22,0.000002,0.000000,
22:51:32:152,-78.600006,-100.000000,
22:51:32,0.000002,0.000000,
22:51:42:043,-78.600006,-100.000000,
22:51:42,0.000002,0.000000,
22:51:52:213,-78.600006,-100.000000,
22:51:52,0.000002,0.000000,
22:52:02:045,-78.600006,-100.000000,
22:52:02,0.000002,0.000000,
22:52:12:042,-78.600006,-100.000000,
22:52:12,0.000002,0.000000,
22:52:22:097,-78.600006,-100.000000,
22:52:22,0.000002,0.000000,
22:52:32:194,-78.500000,-100.000000,
22:52:32,0.000002,0.000000,
22:52:42:049,-78.600006,-100.000000,
22:52:42,0.000002,0.000000,
22:52:51:940,-78.500000,-100.000000,
22:52:52,0.000002,0.000000,
22:53:01:991,-78.500000,-100.000000,
22:53:02,0.000002,0.000000,
